legend_id,source_id,scale,um_class,um_terms,um_rock,name,lith,area_km2,lith_id
100493,2,small,minor,ultramaf,ultramafic rock (undifferentiated),Supracrustal; Sedimentary and/or volcanic: undivided,"quartzite, banded iron-formation, ultramafic rocks, felsic-intermediate volcanic rocks, conglomerate",462.358,14;63;85
97514,2,small,minor,ultramaf,ultramafic rock (undifferentiated),Igneous: intrusive; Intrusive: anorthositic,"gabbro, diorite, ultramafic rocks, anorthosite, diabase",2.082,57;59;94;101
97527,2,small,minor,peridotit,peridotite,Igneous: intrusive; Intrusive: gabbroic,"mafic gneiss, amphibolite, metagabbro, peridotite",1752.802,61;79;86;133;161
97513,2,small,minor,ultramaf,ultramafic rock (undifferentiated),Igneous: intrusive; Intrusive: anorthositic,"gabbro, diorite, ultramafic rocks, anorthosite, diabase",2226.178,57;59;94;101
97526,2,small,minor,peridotit,peridotite,Igneous: intrusive; Intrusive: gabbroic,"mafic gneiss, amphibolite, metagabbro, peridotite",28.086,61;79;86;133;161
97818,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro",68.336,59;61;62;128
97807,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro; metamorphosed equivalent",6.279,59;61;62;128
100440,2,small,minor,peridotit;ultramaf,peridotite,Supracrustal; Sedimentary and/or volcanic: undivided,"basalt, amphibolite; ultramafic ? intermediate volcanic rocks; volcaniclastics; quartzite, semipelite, iron-formation, conglomerate; metagabbro, metaperidotite",1102.503,14;49;63;70;85;86;133
97507,2,small,minor,pyroxenit,pyroxenite,Igneous: intrusive; Intrusive: anorthositic,"gabbro, pyroxenite, anorthosite",194.345,59;62;101
97820,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro",64.486,59;61;62;128
97822,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"dunite, peridotite, pyroxenite, gabbro, picritic dykes; includes muskox intrusion in wopmay orogen",380.312,59;61;62;128
97808,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro; metamorphosed equivalent",37.242,59;61;62;128
97800,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro; ",123.05,59;61;62;128
97830,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro; ",325.801,59;61;62;128
97801,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro; ",162.057,59;61;62;128
97832,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro or metamorphosed equivalent",84.963,59;61;62;128
97833,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro or metamorphosed equivalent",154.497,59;61;62;128
97802,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro; ",26.851,59;61;62;128
97828,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro; ",63.531,59;61;62;128
97799,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"pyroxenite, peridotite, dunite, harzburgite, wherlite, gabbro; ",88.707,59;61;62;128
97823,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,peridotite,73.233,61
97547,2,small,minor,pyroxenit,pyroxenite,Igneous: intrusive; Intrusive: gabbroic,"gabbro, pyroxenite, anorthosite",0.008,59;62;101
97824,2,small,major,peridotit,peridotite,Igneous: intrusive; Intrusive: peridotitic,"diorite, gabbro, pyroxenite",321.46,57;59;62
100469,2,small,minor,ultramaf,ultramafic rock (undifferentiated),Supracrustal; Sedimentary and/or volcanic: undivided,"mafic, intermediate and felsic volcanics, clastic metasedimentary rocks, schist, iron-formation; ultramafics, anorthosite",4397.742,63;84;101;122;161
13560,11,small,major,serpentin,serpentinite,Mesoproterozoic serpentinites ,meta-igneous ultramafic,156.167,95
13574,11,small,major,ultramaf,ultramafic rock (undifferentiated),Ordovician mafic-ultramafic intrusives ,igneous mafic intrusive; igneous ultramafic intrusive,741.501,95;161
13554,11,small,major,ultramaf,ultramafic rock (undifferentiated),Mesoproterozoic mafic-ultramafic intrusives ,igneous mafic intrusive; igneous ultramafic intrusive,3784.376,95;161
13594,11,small,major,ultramaf,ultramafic rock (undifferentiated),Paleoproterozoic mafic-ultramafic intrusives ,igneous mafic intrusive; igneous ultramafic intrusive,6140.043,95;161
13623,11,small,major,serpentin,serpentinite,Silurian serpentinites ,meta-igneous ultramafic,567.819,95
13498,11,small,major,serpentin,serpentinite,Cambrian serpentinites ,meta-igneous ultramafic,231.63,95
13618,11,small,major,serpentin,serpentinite,Permian serpentinites ,meta-igneous ultramafic,2078.365,95
55237,114,medium,major,ultramaf,ultramafic rock (undifferentiated),Apa Ultramafics,ultramafic rocks,64.735,
49855,49,medium,minor,ophiolit,ophiolite complex,"Metamorphe Gesteine, meist Metamagmatite","Sediments, crystalline and ophiolite. Origin in marly matrix (tectonic melange)",0.128,
47256,43,medium,minor,pyroxenit,pyroxenite,Canabrava - Zona Máfica Inferior,"metanorite, meta norite, meta pyroxenite",70.873,62;108
56553,125,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafitas de Cerro Matoso,,4.542,61
94538,5,medium,idonly,harmonised-lith-id,,Panton intrusions,,30.379,59;61;101;108;128
54033,95,medium,minor,ultrabasic,ultramafic rock (undifferentiated),,"Gabbro, dioritoid, dolerite, ultrabasic rock and metamorphic equivalents",202.551,59;78;94
72790,191,medium,idonly,harmonised-lith-id,,,,17.237,128
40379,24,medium,major,ultramaf,ultramafic rock (undifferentiated),Finlayson Gp,"Major: {cl-bi-schist,amphibolite,hb-gneiss,ac-pg-cl-bi-schist,pg-ac-cl-schist,phyllite,quartzite,ultramafics}",79.088,79;83;84;85;86
48804,43,medium,minor,lherzol,lherzolite,Tapuruquara Suíte intrusiva,"hornblende gabbro, lherzolite, olivine websterite",240.484,59;128
93273,5,medium,major,komatiit,komatiite,Lake Harris Komatiite,,1.565,127
30704,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic complexes of western Alaska,Igneous,2.036,95
73585,205,medium,major,serpentin;ultramaf,serpentinite,Butterfield Lake Intrusive Complex,serpentinite ultramafic rocks,1.735,88
47254,43,medium,major,serpentin,serpentinite,Campo Formoso,"serpentinite, talc schist, Cromitito",86.886,84;88
55270,114,medium,major,ultramaf,ultramafic rock (undifferentiated),Chacao Ultramafics,ultramafic rocks,48.514,
50950,63,medium,major,ophiolit,ophiolite complex,,metamorphic ophiolite complex,146.885,78
29337,21,medium,major,ophiolit,ophiolite complex,Newenham ophiolite complex,Igneous,253.5,95
80732,133,medium,minor,serpentin,serpentinite,Metagabbro,"Major:{amphibolite,amphibole schist,greenstone}, Minor:{serpentinite}",20.76,84;86;87;88
81780,133,medium,major,peridotit,peridotite,Peridotite intrusion,Major:{peridotite},1.141,61
29583,21,medium,major,ophiolit,ophiolite complex,Ophiolite of the Brooks Range,Igneous,2.768,95
47536,43,medium,minor,dunit;serpentin,dunite,Figueira Branca Suíte Intrusiva,"anorthosite, dunite, troctolite, gabbro, serpentinite, norite",6.297,59;88;101;105;108;128
40473,24,medium,major,dunit;harzburg;pyroxenit;serpentin,harzburgite,Finlayson? Gp,"Major: {harzburgite, dunite, orthopyroxenite, serpentinite}",1.715,62;88;128
75502,205,medium,major,ultramaf,ultramafic rock (undifferentiated),Valleau Creek Plutonic Suite,ultramafic igneous rocks,59.201,95
94656,5,medium,major,kimberlit,kimberlite,Pine Creek Kimberlitic Diatreme,,0.684,95;100
80,1,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic and ultramafic rocks,gabbro,333.695,59
77139,43,medium,major,ultramáf,ultramafic rock (undifferentiated),Tapirapé Formação,"slate ultramáfico, Chert, banded iron formation",1828.827,45;48;82
50912,63,medium,major,serpentin,serpentinite,,serpentinite,107.175,88
40368,24,medium,minor,serpentin;ultramaf,serpentinite,Finlayson Gp,"Major: {gabbro},Minor: {ultramafics, serpentinite}",2.997,59;88
87309,249,medium,major,serpentin;ultramaf,serpentinite,,metamorphic rock [50.0%..95.0%]; serpentinite [5.0%..50.0%]; ultramafic igneous rock [5.0%..50.0%],187.983,78;88;95
42195,24,medium,major,dunit;harzburg;peridotit;serpentin,dunite,Slide Mountain Gp,"Major: {dunite,peridotite,harzburgite,diabase,serpentinite}",32.811,61;88;94;128
76590,43,medium,major,ultramáf,ultramafic rock (undifferentiated),Corpos metamáficos e metaultramáficos,"ultramafic metamorphic rocks, metamorphic rock",1294.502,78
29546,21,medium,major,ophiolit,ophiolite complex,Ophiolite of the Brooks Range,Igneous,0.555,95
55977,125,medium,idonly,harmonised-lith-id,,Complejo Arquía,,47.844,86;88;133
52134,77,medium,major,peridotit;serpentin;ultrabasic,serpentinite,,serpentinite and peridotite. basic and ultrabasic rocks,145.077,61;88
42221,24,medium,minor,pyroxenit,pyroxenite,Snag Creek Fm,"Major: {gabbro},Minor: {pyroxenite}",3.532,59;62
13660,12,medium,minor,ultramaf,ultramafic rock (undifferentiated),Aspiring lithologic association Permian-Triassic TZIV schist,"schist, greenschist, amphibolite, marble, metachert, ultramafic igneous rock",5591.983,84;86;90;95;98
84582,205,medium,major,ultramaf,ultramafic rock (undifferentiated),ultramafic rocks,ultramafic igneous rocks,46.756,95
56551,125,medium,major,ultramáf,ultramafic rock (undifferentiated),Ultramáfico de Mumbú,,2.666,59;108;128
48146,43,medium,major,peridotit;pyroxenit,pyroxenite,Maraconai Complexo,"pyroxenite, peridotite",70.647,61;62
72791,191,medium,idonly,harmonised-lith-id,,,,440.103,61;128
28712,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic and ultramafic rocks of the Valdez and Orca Groups,Igneous,13.143,95
30738,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic rocks of southeast Alaska,Igneous,2.497,95
90682,5,medium,idonly,harmonised-lith-id,,Argentine Metamorphics - schist,,232.432,62;84;85;86
13657,12,medium,major,ultramaf,ultramafic rock (undifferentiated),Arthur River Complex,"orthogneiss, ultramafic igneous rock",261.307,79;95
14035,12,medium,minor,peridotit,peridotite,Tangihua Complex,"basalt, dolerite, gabbro, peridotite, mudstone, limestone",1583.529,7;30;59;61;70;94
95133,5,medium,idonly,harmonised-lith-id,,Sholl Intrusion,,11.52,59;61;84;101
95650,5,medium,major,ultramaf,ultramafic rock (undifferentiated),ultramafic intrusives 42183,,3.852,95
47049,43,medium,minor,pyroxenit;serpentin,serpentinite,Anápolis-Itauçu - Associação Ortogranulitos,"charnockite, serpentinite, talc schist, metagabbro, meta norite, meta pyroxenite",4321.589,62;84;88;108;129;133
56554,125,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafitas de la Cordillera Occidental,,25.344,59;108;128
39728,23,medium,major,ultramaf,ultramafic rock (undifferentiated),"Unnamed Igneous Intrusion, Late Silurian To Early Devonian",ultramafitite,4.622,95
47053,43,medium,major,pyroxenit,pyroxenite,"Anápolis-Itauçu, metaultrabasito","metaigneous, pyroxenite",41.244,62;190
29545,21,medium,major,ophiolit,ophiolite complex,Ophiolite of the Brooks Range,Igneous,65.291,95
30737,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic rocks of southeast Alaska,Igneous,2.376,95
75540,205,medium,major,ultramaf,ultramafic rock (undifferentiated),Wasi and Aiken Lake Intrusive Complexes,ultramafic igneous rocks,7.245,95
54122,95,medium,minor,komatiit,komatiite,,"Basalt, andesite, komatiite, metamorphic",128.324,69;70;78;127
87311,249,medium,major,peridotit;serpentin;ultramaf,peridotite,,peridotite [50.0%..95.0%]; serpentinite [5.0%..50.0%]; ultramafic igneous rock [5.0%..50.0%],2.117,61;88;95
94410,5,medium,idonly,harmonised-lith-id,,North Mooney Complex,,6.328,128
80813,133,medium,major,dunit;peridotit,dunite,Meta-ultramafic Rock,"Major:{metadunite,metaperidotite}, Minor:{serpentinite}",0.873,88
87018,248,medium,idonly,harmonised-lith-id,,Prince Albert Group,,1.946,18;49;127
28696,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic and ultramafic rocks,Igneous,0.28,95
82146,133,medium,major,pyroxenit,pyroxenite,Pyroxenite,Major:{pyroxenite},10.284,62
74944,205,medium,major,ultramaf,ultramafic rock (undifferentiated),Polaris Ultramafic Suite,ultramafic igneous rocks,22.819,95
91715,5,medium,idonly,harmonised-lith-id,,Coongan Subgroup,,1172.511,8;10;12;14;45;48;61;63;68;69;70;84;86;127;161
29574,21,medium,major,ophiolit,ophiolite complex,Ophiolite of the Brooks Range,Igneous,13.358,95
91717,5,medium,idonly,harmonised-lith-id,,Coonta Gabbro,,1.211,57;59;61
52116,77,medium,major,peridotit;serpentin;ultrabasic,serpentinite,,serpentinite and peridotite. basic and ultrabasic rocks,213.529,61;88
28705,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic and ultramafic rocks in the vicinity of the Denali Fault System,Igneous,0.031,95
48729,43,medium,minor,ultramaf,ultramafic rock (undifferentiated),Serrote da Batateira,"slate, gneiss, siliciclastic, ultramafic metamorphic rocks, banded iron formation (BIF'S), metamorphic rock",201.339,1;48;78;79;82
75070,205,medium,major,harzburg;ultramaf,harzburgite,Shulaps Ultramafic Complex - Harzburgite unit,ultramafic igneous rocks,144.914,95
94314,5,medium,idonly,harmonised-lith-id,,Narndee Igneous Complex,,188.727,59;62;101;128;161
13953,12,medium,minor,peridotit,peridotite,"Paringa Suite gabbro, diorite and quartz diorite","gabbro, diorite, quartz diorite, norite, anorthosite, tonalite, peridotite, hornblendite",102.464,57;58;59;61;101;108
73437,205,medium,major,serpentin;ultramaf,serpentinite,Big Salmon Complex,serpentinite ultramafic rocks,2.937,88
79262,133,medium,minor,peridotit,peridotite,Gabbroic rocks of Keweenawan affinity,"Major:{gabbro}, Minor:{anorthosite,peridotite,granite}",2.969,53;59;61;101
87045,248,medium,idonly,harmonised-lith-id,,Roche Bay Greenstone Belt,,337.991,62;88
95103,5,medium,major,serpentin;ultramaf,serpentinite,serpentinised mafic and ultramafic rocks 42190,,115.096,59;61;70;88;94;108;128;131
40058,24,medium,major,dunit;peridotit;serpentin,peridotite,Cache Creek Gp,"Major: {shale,chert,sandstone,breccia,limestone,greenstone,metabasite,gabbro,peridotite,dunite,serpentinite}",3.509,8;10;15;30;45;59;61;87;88;128
77076,43,medium,minor,ultramaf,ultramafic rock (undifferentiated),Sapucaia Grupo,"chlorite schist, metamorphic mafic rock, metasiltstone, Metaultramafito",861.124,78;84;161
48309,43,medium,minor,ultramaf,ultramafic rock (undifferentiated),Ortognaisses e supracrustais-Santa Luz,"migmatite, gneiss, siliciclastic, ferruginous quartzite, ultramafic metamorphic rocks, orthogneiss, paragneiss, metamorphic rock",6002.328,1;78;79;80;85;120
47039,43,medium,major,ultramaf,pyroxenite,Americano do Brasil - Zona Ultramafica,"ultramafic igneous rocks, pyroxenite",8.442,62;95
29689,21,medium,major,peridotit,peridotite,Peridotite,Igneous,1.744,95
96,1,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic to ultramafic metavolcanic rocks,mafic metavolcanic rocks metasedimentary rocks and pyroclastic rocks,0.007,122;161;178
82733,133,medium,major,ultramaf,ultramafic rock (undifferentiated),Silurian gabbro/diorite/ultramafic rocks,"Major:{gabbro,diorite,ultramafic}",290.622,57;59
82,1,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic and ultramafic rocks,ultramafic rocks,483.935,161
41430,24,medium,major,dunit;peridotit;pyroxenit;serpentin,peridotite,Nahlin Fm,"Major: {gabbro,peridotite,dunite,serpentinite,pyroxenite}",0.819,59;61;62;88;128
40381,24,medium,major,dunit;harzburg;peridotit;serpentin,dunite,Finlayson Gp,"Major: {dunite,peridotite,harzburgite,diabase,serpentinite}",6.168,61;88;94;128
77363,133,medium,major,serpentin,serpentinite,Amphibolite/ Ultramafic,"Major:{amphibolite,serpentinite}",47.582,86;88
56358,125,medium,idonly,harmonised-lith-id,,Late Cretaceous igneous rocks,,354.883,59;108;128
63055,133,medium,major,peridotit;serpentin,peridotite,Ultramafic and related rocks of ophiolite sequences,"Major:{peridotite,serpentinite}, Minor:{gabbro,diorite}",4.242,57;59;61;88
41073,24,medium,major,peridotit,peridotite,Kluane ultramafic Gp,"Major: {gabbro,greenstone,sills,peridotite},Minor: {dunite}",4.024,59;61;87;128
82099,133,medium,minor,serpentin,serpentinite,"Pre-Tertiary sedimentary and metasedimentary rocks, undivided","Major:{graywacke,argillite,phyllite}, Minor:{chert,serpentinite,greenstone,schist,limestone}, Incidental:{basalt, dacite, marble, hornfels}",508.386,12;30;45;68;70;83;84;87;88;89;90;91
