dep_id,site_name,latitude,longitude,country,state,commod1,commod2,commod3,dev_stat,prod_size,ore,gangue,hrock_type,hrock_unit,asbestos,ultramafic_host_text
10238706,Lloyd Property,41.56343,-123.09803,United States,California,Chromium,,,Prospect,,,,,,False,False
10238715,Valdor,40.76404,-123.08671,United States,California,Gold,,Platinum,Unknown,,,,,,False,False
10238722,Unnamed,41.32314,-122.48551,United States,California,Asbestos,,,Occurrence,,,,,,True,False
10238739,Top Notch,40.90094,-123.56723,United States,California,Gold,,Platinum,Unknown,,,,,,False,False
10238782,Dinuba Magnesite Co.,36.57075,-119.35235,United States,California,Magnesite,,,Past Producer,,,,,,False,False
10238817,Galena Hill,39.47098,-121.05294,United States,California,Asbestos,,,Occurrence,,,,,,True,False
10238854,Shadro Mine,41.95292,-123.63475,United States,California,Copper,,"Gold, Nickel",Prospect,,,,,,False,False
10238859,Shasta Lily,41.15705,-122.52111,United States,California,,,Chromium,Past Producer,,,,,,False,False
10238891,Unnamed,41.31374,-122.64001,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238928,Deep Lake,41.56873,-123.11363,United States,California,Chromium,,,Prospect,,,,,,False,False
10238949,Barkhouse and Whiskey Boy,41.84293,-123.20224,United States,California,Chromium,,,Occurrence,,,,,,False,False
10238950,Williamson Rosenthal & Mertz Claim,37.80242,-120.3785,United States,California,Chromium,,,Past Producer,,,,,,False,False
10238961,Mountain Chrome Mine,41.38314,-122.48581,United States,California,Chromium,,,Past Producer,,,,,,False,False
10238969,Sonoma Chrome Inc,38.45158,-122.95437,United States,California,,,Chromium,Past Producer,,,,,,False,False
10239000,Madeira,38.57928,-123.01718,United States,California,Magnesite,,,Unknown,,,,,,False,False
10239035,Unnamed Location,41.42794,-122.60971,United States,California,Chromium,,,Past Producer,,,,,,False,False
10239042,Oakland Magnesite Co.,35.99027,-118.95514,United States,California,Magnesite,,,Prospect,,,,,,False,False
10239051,Unnamed,40.39425,-123.25921,United States,California,Chromium,,,Occurrence,,,,,,False,False
10239053,Wandering Jew,41.83453,-122.79692,United States,California,Chromium,,,Past Producer,,,,,,False,False
10239104,Holly #1 Mine,38.9497,-104.88526,United States,Colorado,"Stone, Crushed/Broken",,"Magnesite, Stone",Past Producer,,,,,,False,False
10239213,Treasure Hill Mine,40.74308,-105.22279,United States,Colorado,Nickel,,,Past Producer,,,,,,False,False
10239227,Mindoro Project,42.44171,-124.17117,United States,Oregon,Gold,,"Zinc, Silver, PGE, Chromium, Copper, Cobalt, Nickel, Lead",Occurrence,,,,,,False,False
10239237,(Facility) Bamnipal Smelter,21.05783,85.79739,India,Orissa,"Chromium, Ferrochrome",,,Plant,,,,,,False,False
10239436,Taimyr,69.54781,88.33362,Russia,,Platinum,"Nickel, Copper",,Producer,,,,,,False,False
10239517,(Facility) Tsingeli Smelter,39.18212,22.75174,Greece,Thessaloniki,"Chromium, Ferrochrome",,,Plant,,,,,,False,False
10239573,Quimica Del Rey,27.03361,-103.36715,Mexico,Michoacan De Ocampo,"Sodium, Magnesite, Salt",,Gypsum-Anhydrite,Producer,,,,,,False,False
10239813,Wilson River Cr,-40.8628,145.1152,Australia,Tasmania,Chromium,,,Plant,,,,,,False,False
10239914,"American Minerals/ Wilmington, De.",39.75002,-75.55542,United States,Delaware,Chromium,,,Past Producer,,,,,,False,False
10239992,Minago Nickel Deposit,54.33334,-99.28382,Canada,Manitoba,Nickel,Copper,,Prospect,,,,,,False,False
10240055,CF Hardee Mine,27.58422,-81.93095,United States,Florida,Phosphorus-Phosphates,,"Aluminum, Uranium, Magnesite, Iron, Fluorine-Fluorite",Unknown,,,,,,False,False
10240135,Mitchell Nickel Sulfide Mine,41.96669,-73.26174,United States,Connecticut,,,"Cobalt, Nickel",Past Producer,,,,,,False,False
10240314,Hardrock Deposit,29.00837,-82.31676,United States,Florida,Phosphorus-Phosphates,,"Uranium, Iron, Magnesite, Aluminum, Fluorine-Fluorite",Prospect,,,,,,False,False
10240351,Mount Prospect,41.833,-73.317,United States,Connecticut,Nickel,,,Prospect,,,,,,False,False
10240406,Five Mile Point,43.2173,-124.38539,United States,Oregon,Chromium,,,Occurrence,,,,,,False,False
10240470,Las Mesas,18.18676,-67.10368,United States,,,,"Nickel, Iron, Cobalt, Chromium",Prospect,,,,,,False,False
10240472,Bird River,50.96671,-95.16702,Canada,Manitoba,Chromium,,,Plant,,,,,,False,False
10240517,Donovan Placer,38.0206,-108.05255,United States,Colorado,Gold,,"Platinum, Silver",Past Producer,,,,,,False,False
10240535,Carey-Canadian Mine,46.25306,-71.02942,Canada,Quebec,,,Asbestos,Producer,,,,,,True,False
10240558,Victor Nickel/Copper Deposit,46.29999,-81.09978,Canada,Ontario,Nickel,Copper,PGE,Prospect,,,,,,False,False
10240650,Earnest Mine,34.77092,-84.73273,United States,Georgia,Talc-Soapstone,,,Past Producer,,,,,,False,False
10240685,Garden City Dolomite,42.72212,-112.00332,United States,Idaho,Stone,,Magnesite,Prospect,,,,,,False,False
10240734,Louise Chromite Deposit,33.08126,-84.90713,United States,Georgia,Chromium,,"Iron, Nickel",Prospect,,,,,,False,False
10240822,Northeast Manatee - Imc/Altman Trct,27.61141,-82.07156,United States,Florida,Phosphorus-Phosphates,,"Aluminum, Fluorine-Fluorite, Iron, Magnesite, Uranium, Water, Free",Prospect,,,,,,False,False
10240937,Rockland Mine,27.75421,-81.86675,United States,Florida,Phosphorus-Phosphates,,"Aluminum, Fluorine-Fluorite, Iron, Magnesite, Uranium",Plant,,,,,,False,False
10240957,Tenoroc Mine,28.0972,-81.87675,United States,Florida,Phosphorus-Phosphates,,"Aluminum, Magnesite, Iron, Uranium, Fluorine-Fluorite, Water, Free",Plant,,,,,,False,False
10241019,Pickering Mine,34.72092,-84.71683,United States,Georgia,Talc-Soapstone,,,Past Producer,,,,,,False,False
10241073,"Verlite Co/ Tampa, Fla.",27.9859,-82.44987,United States,Florida,Vermiculite,,,Plant,,,,,,False,False
10241136,Smith-Candless Prospect,33.85014,-85.08324,United States,Georgia,Cobalt,,Nickel,Occurrence,,,,,,False,False
10241204,Kingsford Mine,27.8161,-82.031,United States,Florida,Phosphorus-Phosphates,,"Aluminum, Fluorine-Fluorite, Iron, Magnesite, Uranium",Past Producer,,,,"Clay, Mud,Sand and Gravel,Dolomite",,False,False
10241235,Southern Talc Co,34.74952,-84.73553,United States,Georgia,Talc-Soapstone,,,Past Producer,,,,,,False,False
10241365,Cooks Hammock #1,29.94414,-83.29989,United States,Florida,Phosphorus-Phosphates,,"Aluminum, Uranium, Iron, Magnesite, Fluorine-Fluorite",Prospect,,,,,,False,False
10241778,"Harbison-Walker/ Hammond, Ind.",41.63002,-87.50501,United States,Indiana,Chromium,,,Producer,,,,,,False,False
10242239,Piscataqua Prospect,43.73526,-70.27752,United States,Maine,,,"Nickel, Gold, Copper",Unknown,,,,,,False,False
10242402,Bryant Prospect,37.31947,-88.14473,United States,Kentucky,,,"Cobalt, Nickel, Zinc",Prospect,,,,,,False,False
10242528,Gore Placer,39.41503,-76.82107,United States,Maryland,Chromium,,"Aluminum, Calcium, Iron, Magnesite, Silica, Titanium",Prospect,,,,,,False,False
10242699,Browns Farm Placer,39.71692,-75.97384,United States,Maryland,,,Chromium,Past Producer,,,,,,False,False
10242825,Tweed Property,39.72172,-76.05494,United States,Maryland,,,Chromium,Past Producer,,,,,,False,False
10242867,Wallingford Prospect,37.33817,-88.05063,United States,Kentucky,,,"Cobalt, Manganese, Nickel, Zinc",Occurrence,,,,,,False,False
10243080,Talc Quarry,42.66358,-72.97342,United States,Massachusetts,Talc-Soapstone,,,Past Producer,,,,,,False,False
10243094,Talc Occurrence,42.38558,-72.97812,United States,Massachusetts,Talc-Soapstone,,,Occurrence,,,,,,False,False
10243171,Etchison Mine,39.25533,-77.15638,United States,Maryland,,,"Aluminum, Calcium, Chromium, Iron, Magnesite, Silica",Past Producer,,,,,,False,False
10243235,Cherry Hill Chrome Sand Placer,39.64142,-76.35575,United States,Maryland,Chromium,,,Past Producer,,,,,,False,False
10243287,West Placer Area,39.71892,-76.17684,United States,Maryland,Chromium,,"Aluminum, Calcium, Iron, Magnesite, Silica, Titanium",Prospect,,,,,,False,False
10243326,Neikirk Mine,39.69692,-76.38155,United States,Maryland,Asbestos,,,Past Producer,,,,,,True,False
10243434,Jenkins Mine,39.69922,-76.37655,United States,Maryland,Asbestos,,,Past Producer,,,,,,True,False
10243592,Morton-Manistee,44.2428,-86.30807,United States,Michigan,Magnesite,,Bromine,Producer,,,,,,False,False
10243697,Preston Farm Pits,39.71862,-76.18324,United States,Maryland,,,Chromium,Past Producer,,,,,,False,False
10243777,Harbison-Walker,43.9403,-86.42078,United States,Michigan,Magnesite,,,Plant,,,,,,False,False
10244067,Buick Mine,37.60586,-91.12263,United States,Missouri,"Zinc, Lead","Cobalt, Silver, Copper","Nickel, Cadmium",Producer,,"Galena, Sphalerite, Pyrite, Marcasite, Chalcopyrite, Siegenite, Polydymite, Bravoite, Vaesite, Bornite, Arsenopyrite, Linnaeite, Millerite","Dolomite, Calcite, Quartz, Kaolinite, Dickite",Dolomite,BONNETERRE,False,False
10244609,Birch Creek-Cave Gulch Area,45.3316,-112.82229,United States,Montana,Phosphorus-Phosphates,,"REE, Nickel, Chromium, Vanadium, Uranium, Fluorine-Fluorite",Prospect,,,,,,False,False
10244709,Killian Shaft,37.56227,-90.4548,United States,Missouri,"Cobalt, Nickel, Lead, Copper",,,Past Producer,,,,,,False,False
10244791,Trusty Lake Syncline,45.6671,-112.78979,United States,Montana,Phosphorus-Phosphates,,"Vanadium, REE, Nickel, Chromium, Uranium, Fluorine-Fluorite",Prospect,,,,,,False,False
10244805,Hypothetical Lead Mine,38.61675,-90.1934,United States,Missouri,Lead,"Silver, Zinc","Cobalt, Copper, Nickel, Cadmium",Prospect,,,,,,False,False
10244870,Anderson Deposit,44.791,-112.94778,United States,Montana,Asbestos,,,Prospect,,,,,,True,False
10245071,Bozo Mine,45.1535,-112.50837,United States,Montana,Talc-Soapstone,,,Producer,,,,,,False,False
10245116,Mine La Motte Group,37.61196,-90.2737,United States,Missouri,"Copper, Lead, Zinc",,"Cobalt, Nickel",Past Producer,,,,,,False,False
10245274,Banjo Mine,45.1327,-112.53307,United States,Montana,Talc-Soapstone,,,Past Producer,,,,,,False,False
10245332,Buckeye Mine,37.55067,-90.2773,United States,Missouri,"Cobalt, Copper, Iron, Lead, Nickel",,,Past Producer,,,,,,False,False
10245405,American Chemet Mine,45.1568,-112.40027,United States,Montana,Talc-Soapstone,,,Past Producer,,,,,,False,False
10245462,Ruby Peak Occurrence,45.3127,-112.22777,United States,Montana,Talc-Soapstone,,,Past Producer,,,,,,False,False
10245465,Chromium Occurrence,45.4302,-112.12306,United States,Montana,Chromium,,"Feldspar, Mica, Quartz",Occurrence,,,,,,False,False
10245473,Talc Occurrence Gh-35,45.1335,-112.04336,United States,Montana,Talc-Soapstone,,,Occurrence,,,,,,False,False
10245476,Unnamed Talc Deposit,45.561,-112.10027,United States,Montana,Talc-Soapstone,,Graphite,Occurrence,,,,,,False,False
10245514,Talc Occurrence,45.1691,-112.43557,United States,Montana,Talc-Soapstone,,,Unknown,,,,,,False,False
10245549,Coberly Syncline,46.45019,-113.12511,United States,Montana,Phosphorus-Phosphates,,"Chromium, Fluorine-Fluorite, Uranium, Vanadium, REE, Nickel",Past Producer,,,,,,False,False
10245564,Unnamed,45.26051,-110.62111,United States,Montana,Magnesite,,Zinc,Occurrence,,,,,,False,False
10245590,Gird Creek Syncline,46.49569,-113.19262,United States,Montana,Phosphorus-Phosphates,,"Uranium, Vanadium, REE, Nickel, Chromium, Fluorine-Fluorite",Past Producer,,,,,,False,False
10245641,Cedar Creek-Jack Creek Synclinal Ar,45.29851,-111.58505,United States,Montana,Phosphorus-Phosphates,,"Chromium, Fluorine-Fluorite, Nickel, REE, Vanadium, Uranium",Prospect,,,,,,False,False
10245642,Green Mountain Mine,47.26708,-114.40597,United States,Montana,Gold,,"Copper, Platinum",Past Producer,,,,,,False,False
10245669,Talc Occurrence 6h-10,45.2541,-112.04756,United States,Montana,Talc-Soapstone,,,Unknown,,,,,,False,False
10245674,Pick Mine,45.04412,-109.43937,United States,Montana,Chromium,,,Past Producer,,,,,,False,False
10245677,Whitney Claims,45.2474,-112.30977,United States,Montana,Talc-Soapstone,,,Prospect,,,,,,False,False
10245680,Talc Occurrence 6h-6,45.2641,-112.06026,United States,Montana,Talc-Soapstone,,,Unknown,,,,,,False,False
10245694,Burnt Creek,45.28431,-110.57641,United States,Montana,Nickel,,Chromium,Occurrence,,,,,,False,False
10245698,Talc Occurrence,45.2238,-112.27087,United States,Montana,Talc-Soapstone,,,Unknown,,,,,,False,False
10245711,Sauerbier Mine,45.1152,-112.41307,United States,Montana,Talc-Soapstone,,,Past Producer,,,,,,False,False
10245724,First Out,45.50851,-110.51301,United States,Montana,Silver,,"Nickel, Cobalt",Unknown,,,,,,False,False
10245777,Willow Creek Mine,45.3257,-112.10696,United States,Montana,Talc-Soapstone,,,Producer,,,,,,False,False
10245782,Dog Creek Syncline,46.6527,-112.43009,United States,Montana,Phosphorus-Phosphates,,"Vanadium, Uranium, REE, Nickel, Chromium, Fluorine-Fluorite",Past Producer,,,,,,False,False
10245799,Troy Dike,48.37487,-115.91774,United States,Montana,Nickel,,,Unknown,,,,,,False,False
10245805,Hal 23124,47.89602,-108.91799,United States,Montana,Abrasive,,"Zeolites, Diamond",Occurrence,,,,,,False,False
10245894,Unnamed Nickel Deposit,45.0966,-112.42587,United States,Montana,Nickel,,,Occurrence,,,,,,False,False
10245896,Talc Occurrence Gh-14,45.1543,-112.01756,United States,Montana,Talc-Soapstone,,,Occurrence,,,,,,False,False
10245899,Virginia City,45.216,-111.94336,United States,Montana,Talc-Soapstone,,,Prospect,,,,,,False,False
10245900,Talc Occurrence 6h-9,45.2557,-112.04526,United States,Montana,Talc-Soapstone,,,Unknown,,,,,,False,False
10245914,"Nye Basin, Lip",45.37992,-109.85769,United States,Montana,Chromium,,Platinum,Prospect,,,,,,False,False
10245915,Limestone Occurrence,45.7796,-112.72399,United States,Montana,Calcium,,"Stone, Limestone, Dimension, Marble, Dimension, Magnesite",Unknown,,,,,,False,False
10245926,Buck Lode,45.35681,-111.18413,United States,Montana,Asbestos,,,Prospect,,,,,,True,False
10245936,White Talc Mine,45.3421,-111.97446,United States,Montana,Talc-Soapstone,,,Prospect,,,,,,False,False
10245938,Skalkaho Vermiculite Deposit,46.25019,-113.78593,United States,Montana,Vermiculite,,,Prospect,,,,,,False,False
10245956,Talc Occurrence 6h-8,45.2563,-112.05646,United States,Montana,Talc-Soapstone,,,Unknown,,,,,,False,False
10245970,Little Mile Creek,44.75521,-111.42503,United States,Montana,Asbestos,,,Past Producer,,,,,,True,False
10245973,Gish Mine,45.47772,-110.2027,United States,Montana,Chromium,,"Nickel, Copper",Past Producer,,,,,,False,False
10245978,Majestic and Flora B Claims,45.50882,-110.2147,United States,Montana,Platinum,,Nickel,Prospect,,,,,,False,False
10245983,Karst Mine,45.35551,-111.18303,United States,Montana,Asbestos,,,Prospect,,,,,,True,False
10246157,Talc Occurrence 6h-7,45.2638,-112.05616,United States,Montana,Talc-Soapstone,,,Unknown,,,,,,False,False
10246349,Lovelock Mine,39.9963,-117.91406,United States,Nevada,Nickel,,"Uranium, Cobalt",Prospect,,,,,,False,False
10246614,Curley Nickel,37.91664,-117.50092,United States,Nevada,Nickel,,,Past Producer,,,,,,False,False
10246660,Great Eastern Mine,36.62559,-114.14771,United States,Nevada,Nickel,,Copper,Prospect,,,,,,False,False
10246720,Andalusite-Pyrophyllite Occurrence,38.62932,-118.51676,United States,Nevada,Talc-Soapstone,,,Occurrence,,,,,,False,False
10246738,Reed Mine,37.44555,-117.76672,United States,Nevada,Talc-Soapstone,,,Past Producer,,,,,,False,False
10246753,Gibellini,39.27303,-116.0848,United States,Nevada,Manganese,,"Nickel, Zinc",Unknown,,,,,,False,False
10246798,High Ridge,37.48555,-117.74672,United States,Nevada,Talc-Soapstone,,,Occurrence,,,,,,False,False
10246804,White Star Mine,37.41775,-117.70232,United States,Nevada,Talc-Soapstone,,,Unknown,,,,,,False,False
10246819,Unnamed Magnesia Alum Deposit,39.4249,-119.08018,United States,Nevada,Magnesite,,,Occurrence,,,,,,False,False
10246836,Mormon Mountains Deposit,36.97308,-114.54973,United States,Nevada,Vermiculite,,,Prospect,,,,,,False,False
10246908,Envirochem Mill,36.81749,-114.06611,United States,Nevada,Copper,,"Nickel, Silver",Plant,,,,,,False,False
10246930,Nevada Talc Mine,37.32775,-117.48031,United States,Nevada,Talc-Soapstone,,,Past Producer,,,,,,False,False
10246941,Macboyle Blue Mine,37.41965,-117.70762,United States,Nevada,"Stone, Crushed/Broken",,Talc-Soapstone,Unknown,,,,,,False,False
10247012,Ala-Mar East Deposit,38.85524,-115.32167,United States,Nevada,Magnesite,,,Unknown,,,,,,False,False
10255649,(Facility) Marikana Smelter,-24.82997,27.25144,South Africa,,"Copper, Nickel",,,Plant,,,,,,False,False
