z,x,y,source_id,n_features
8,142,83,147,12
8,142,84,147,16
8,142,85,147,41
8,142,86,147,33
8,142,87,147,66
8,142,88,147,101
8,142,89,147,15
8,142,90,147,3
8,142,91,147,7
8,142,92,147,38
8,142,93,147,105
8,142,94,147,97
8,142,95,147,79
8,142,96,147,63
8,142,97,147,78
8,142,98,147,31
8,142,99,147,6
8,142,100,147,2
8,142,101,147,1
8,142,102,147,3
8,142,103,190,3
8,142,103,147,5
8,143,56,147,15
8,143,57,147,30
8,143,58,147,20
8,143,59,147,23
8,143,59,95,7
8,143,60,95,62
8,143,60,147,11
8,143,61,95,107
8,143,62,95,77
8,143,63,95,58
8,143,64,95,98
8,143,65,95,124
8,143,66,95,51
8,143,67,95,36
8,143,67,147,1
8,143,68,147,4
8,143,68,95,2
8,143,69,147,17
8,143,70,147,38
8,143,71,147,37
8,143,80,147,13
8,143,81,147,12
8,143,82,147,16
8,143,83,147,15
8,143,84,147,13
8,143,85,147,40
8,143,86,147,23
8,143,87,147,46
8,143,88,147,48
8,143,89,147,8
8,143,90,147,32
8,143,91,147,56
8,143,92,147,92
8,143,93,147,98
8,143,94,147,97
8,143,95,147,87
8,143,96,147,60
8,143,97,147,62
8,143,98,147,74
8,143,99,147,42
8,143,100,147,4
8,143,101,147,3
8,143,102,147,5
8,143,103,190,4
8,143,103,147,3
8,144,56,147,31
8,144,57,147,30
8,144,58,147,27
8,144,59,147,26
8,144,60,147,21
8,144,60,95,16
8,144,61,95,44
8,144,61,147,13
8,144,62,95,90
8,144,62,147,15
8,144,63,147,4
8,144,63,95,58
8,144,64,95,91
8,144,64,147,13
8,144,65,95,69
8,144,66,147,3
8,144,66,95,4
8,144,67,147,5
8,144,67,95,1
8,144,68,147,27
8,144,69,147,19
8,144,70,147,38
8,144,71,147,45
8,144,72,147,50
8,144,73,147,69
8,144,74,147,58
8,144,75,147,44
8,144,76,147,15
8,144,77,147,7
8,144,78,147,6
8,144,79,147,10
8,144,88,147,44
8,144,89,147,28
8,144,90,147,69
8,144,91,147,95
8,144,92,147,28
8,144,93,147,60
8,144,94,147,101
8,144,95,147,70
8,144,96,147,42
8,144,97,147,55
8,144,98,147,71
8,144,99,147,41
8,144,100,147,17
8,144,101,147,11
8,144,102,147,5
8,144,103,147,10
8,144,103,190,3
8,145,56,147,23
8,145,57,147,21
8,145,58,147,21
8,145,59,147,20
8,145,60,147,24
8,145,61,147,32
8,145,62,147,23
8,145,63,147,11
8,145,63,95,1
8,145,64,95,10
8,145,64,147,30
8,145,65,147,25
8,145,65,95,12
8,145,66,147,17
8,145,66,95,1
8,145,67,147,42
8,145,68,147,52
8,145,69,147,31
8,145,70,147,23
8,145,71,147,51
8,145,72,147,57
8,145,73,147,88
8,145,74,147,38
8,145,75,147,25
8,145,76,147,8
8,145,77,147,4
8,145,78,147,4
8,145,79,147,1
8,145,88,147,44
8,145,89,147,53
8,145,90,147,5
8,145,91,147,52
8,145,92,147,5
8,145,93,147,13
8,145,94,147,47
8,145,95,147,62
8,145,96,147,29
8,145,97,147,17
8,145,98,147,34
8,145,99,147,42
8,145,100,147,10
8,145,101,147,31
8,145,102,147,4
8,145,103,147,5
8,145,103,190,1
8,146,56,147,11
8,146,57,147,18
8,146,58,147,20
8,146,59,147,15
8,146,60,147,26
8,146,61,147,24
8,146,62,147,31
8,146,63,147,14
8,146,64,147,22
8,146,65,147,19
8,146,66,147,18
8,146,67,147,33
8,146,68,147,62
8,146,69,147,44
8,146,70,147,26
8,146,71,147,44
8,146,72,147,50
8,146,73,147,59
8,146,74,147,24
8,146,75,147,12
8,146,76,147,2
8,146,77,147,3
8,146,78,147,1
8,146,79,147,1
8,146,88,147,27
8,146,89,147,40
8,146,90,147,52
8,146,91,147,80
8,146,92,147,14
8,146,93,147,9
8,146,94,147,52
8,146,95,147,62
8,146,96,147,40
8,146,97,147,39
8,146,98,147,25
8,146,99,147,31
8,146,100,147,16
8,146,101,147,24
8,146,102,147,4
8,146,103,147,6
8,147,56,147,11
8,147,57,147,25
8,147,58,147,14
8,147,59,147,7
8,147,60,147,8
8,147,61,147,20
8,147,62,147,25
8,147,63,147,21
8,147,64,147,20
8,147,65,147,21
8,147,66,147,30
8,147,67,147,36
8,147,68,147,30
8,147,69,147,46
8,147,70,147,43
8,147,71,147,36
8,147,72,147,32
8,147,73,147,7
8,147,74,147,14
8,147,75,147,18
8,147,76,147,4
8,147,77,147,3
8,147,78,147,1
8,147,79,147,4
8,147,88,147,11
8,147,89,147,2
8,147,90,147,8
8,147,91,147,11
8,147,92,147,15
8,147,93,147,23
8,147,94,147,57
8,147,95,147,34
8,147,96,147,48
8,147,97,147,65
8,147,98,147,58
8,147,99,147,67
8,147,100,147,25
8,147,101,147,6
8,147,102,147,3
8,147,103,147,2
8,148,56,147,6
8,148,57,147,14
8,148,58,147,14
8,148,59,147,12
8,148,60,147,9
8,148,61,147,15
8,148,62,147,25
8,148,63,147,27
8,148,64,147,36
8,148,65,147,20
8,148,66,147,29
8,148,67,147,50
8,148,68,147,28
8,148,69,147,26
8,148,70,147,20
8,148,71,147,28
8,148,72,147,26
8,148,73,147,16
8,148,74,147,12
8,148,75,147,11
8,148,76,147,5
8,148,77,147,4
8,148,78,147,2
8,148,79,147,4
8,148,88,147,11
8,148,89,147,5
8,148,90,147,7
8,148,91,147,19
8,148,92,147,51
8,148,93,147,9
8,148,94,147,8
8,148,95,147,39
8,148,96,147,66
8,148,97,147,90
8,148,98,147,50
8,148,99,147,81
8,148,100,147,14
8,148,101,147,5
8,148,102,147,2
8,148,103,147,2
8,149,56,147,3
8,149,57,147,19
8,149,58,147,21
8,149,59,147,22
8,149,60,147,15
8,149,61,147,14
8,149,62,147,24
8,149,63,147,18
8,149,64,147,28
8,149,65,147,14
8,149,66,147,14
8,149,67,147,25
8,149,68,147,27
8,149,69,147,25
8,149,70,147,33
8,149,71,147,39
8,149,72,147,25
8,149,73,147,10
8,149,74,147,11
8,149,75,147,6
8,149,76,147,3
8,149,77,147,1
8,149,78,147,2
8,149,79,147,3
8,149,88,147,8
8,149,89,147,5
8,149,90,147,11
8,149,91,147,7
8,149,92,147,5
8,149,93,147,3
8,149,94,147,3
8,149,95,147,27
8,149,96,147,82
8,149,97,147,70
8,149,98,147,50
8,149,99,147,50
8,149,100,147,24
8,149,101,147,6
8,149,102,147,2
8,149,103,147,1
8,150,56,147,10
8,150,57,147,13
8,150,58,147,19
8,150,59,147,22
8,150,60,147,11
8,150,61,147,9
8,150,62,147,20
8,150,63,147,33
8,150,64,147,21
8,150,65,147,26
8,150,66,147,37
8,150,67,147,33
8,150,68,147,27
8,150,69,147,34
8,150,70,147,37
8,150,71,147,29
8,150,72,147,19
8,150,73,147,5
8,150,74,147,9
8,150,75,147,5
8,150,76,147,1
8,150,77,147,2
8,150,78,147,3
8,150,79,147,3
8,150,88,147,15
8,150,89,147,18
8,150,90,147,14
8,150,91,147,2
8,150,92,147,6
8,150,93,147,6
8,150,94,147,2
8,150,95,147,36
8,150,96,147,56
8,150,97,147,49
8,150,98,147,53
8,150,99,147,60
8,150,100,147,6
8,150,101,147,14
8,150,102,147,9
8,150,103,147,3
8,151,56,147,8
8,151,57,147,7
8,151,58,147,25
8,151,59,147,20
8,151,60,147,14
8,151,61,147,19
8,151,62,147,21
8,151,63,147,28
8,151,64,147,26
8,151,65,147,18
8,151,66,147,26
8,151,67,147,37
8,151,68,147,29
8,151,69,147,33
8,151,70,147,34
8,151,71,147,28
8,151,72,147,12
8,151,73,147,5
8,151,74,147,7
8,151,75,147,3
8,151,76,147,5
8,151,77,147,4
8,151,78,147,3
8,151,79,147,2
8,151,88,147,19
8,151,89,147,16
8,151,90,147,7
8,151,91,147,14
8,151,92,147,16
8,151,93,147,4
8,151,94,147,6
8,151,95,147,61
8,151,96,147,49
8,151,97,147,59
8,151,98,147,26
8,151,99,147,52
8,151,100,147,30
8,151,101,147,52
8,151,102,147,2
8,151,103,147,2
8,152,56,147,7
8,152,57,147,9
8,152,58,147,15
8,152,59,147,12
8,152,60,147,10
8,152,61,147,11
8,152,62,147,18
8,152,63,147,19
8,152,64,147,10
8,152,65,147,15
8,152,66,147,18
8,152,67,147,30
8,152,68,147,29
8,152,69,147,33
8,152,70,147,25
8,152,71,147,23
8,152,88,147,16
8,152,89,147,14
8,152,90,147,5
8,152,91,147,9
8,152,92,147,18
8,152,93,147,6
8,152,94,147,10
8,152,95,147,52
8,152,96,147,32
8,152,97,147,43
8,152,98,147,40
8,152,99,147,34
8,152,100,147,14
8,152,101,147,14
8,152,102,147,3
8,152,103,147,8
8,152,103,190,3
8,153,56,147,4
8,153,57,147,10
8,153,58,147,13
8,153,59,147,8
8,153,60,147,13
8,153,61,147,21
8,153,62,147,17
8,153,63,147,18
8,153,64,147,8
8,153,65,147,7
8,153,66,147,9
8,153,67,147,7
8,153,68,147,18
8,153,69,147,23
8,153,70,147,17
8,153,71,147,13
8,153,88,147,16
8,153,89,147,33
8,153,90,147,13
8,153,91,147,19
8,153,92,147,29
8,153,93,147,4
8,153,94,147,10
8,153,95,147,41
8,153,96,147,46
8,153,97,147,45
8,153,98,147,59
8,153,99,147,48
8,153,100,147,46
8,153,101,147,28
8,153,102,147,48
8,153,102,190,3
8,153,103,147,8
8,153,103,190,5
8,154,56,147,2
8,154,57,147,7
8,154,58,147,16
8,154,59,147,17
8,154,60,147,14
8,154,61,147,14
8,154,62,147,21
8,154,63,147,27
8,154,64,147,13
8,154,65,147,5
8,154,66,147,5
8,154,67,147,3
8,154,68,147,18
8,154,69,147,19
8,154,70,147,13
8,154,71,147,15
8,154,88,147,43
8,154,89,147,54
8,154,90,147,12
8,154,91,147,25
8,154,92,147,32
8,154,93,147,4
8,154,94,147,4
8,154,95,147,14
8,154,96,147,50
8,154,97,147,47
8,154,98,147,65
8,154,99,147,47
8,154,100,147,25
8,154,101,147,17
8,154,102,147,21
8,154,102,190,1
8,154,103,147,4
8,154,103,190,3
8,155,56,147,2
8,155,57,147,2
8,155,58,147,10
8,155,59,147,20
8,155,60,147,19
8,155,61,147,16
8,155,62,147,9
8,155,63,147,23
8,155,64,147,16
8,155,65,147,3
8,155,66,147,3
8,155,67,147,5
8,155,68,147,11
8,155,69,147,11
8,155,70,147,12
8,155,71,147,10
8,155,88,147,24
8,155,89,147,29
8,155,90,147,3
8,155,91,147,2
8,155,92,147,35
8,155,93,147,24
8,155,94,147,3
8,155,95,147,9
8,155,96,147,48
8,155,97,147,54
8,155,98,147,65
8,155,99,147,37
8,155,100,147,21
8,155,101,147,15
8,155,102,147,7
8,155,103,190,2
8,155,103,147,2
8,156,56,147,3
8,156,57,147,2
8,156,58,147,2
8,156,59,147,12
8,156,60,147,15
8,156,61,147,16
8,156,62,147,25
8,156,63,147,29
8,156,64,147,10
8,156,65,147,2
8,156,66,147,4
8,156,67,147,7
8,156,68,147,6
8,156,69,147,5
8,156,70,147,7
8,156,71,147,5
8,156,88,147,14
8,156,89,147,8
8,156,90,147,2
8,156,91,147,1
8,156,92,147,24
8,156,93,147,65
8,156,94,147,10
8,156,95,147,12
8,156,96,147,55
8,156,97,147,59
8,156,98,147,56
8,156,99,147,25
8,156,100,147,15
8,156,101,147,14
8,156,102,147,12
8,156,103,147,8
8,156,103,190,1
8,157,56,147,2
8,157,57,147,4
8,157,58,147,3
8,157,59,147,4
8,157,60,147,12
8,157,61,147,6
8,157,62,147,18
8,157,63,147,15
8,157,64,147,6
8,157,65,147,4
8,157,66,147,4
8,157,67,147,8
8,157,68,147,5
8,157,69,147,3
8,157,70,147,3
8,157,71,147,3
8,157,88,147,9
8,157,89,147,15
8,157,90,147,8
8,157,91,147,3
8,157,92,147,8
8,157,93,147,45
8,157,94,147,29
8,157,95,147,34
8,157,96,147,56
8,157,97,147,47
8,157,98,147,41
8,157,99,147,16
8,157,100,147,12
8,157,101,147,4
8,157,102,147,10
8,157,103,147,9
8,158,56,147,1
8,158,57,147,3
8,158,58,147,5
8,158,59,147,22
8,158,60,147,14
8,158,61,147,7
8,158,62,147,3
8,158,63,147,5
8,158,64,147,10
8,158,65,147,5
8,158,66,147,5
8,158,67,147,6
8,158,68,147,5
8,158,69,147,4
8,158,70,147,4
8,158,71,147,2
8,158,88,147,7
8,158,89,147,6
8,158,90,147,14
8,158,91,147,6
8,158,92,147,6
8,158,93,147,45
8,158,94,147,41
8,158,95,147,40
8,158,96,147,43
8,158,97,147,46
8,158,98,147,31
8,158,99,147,33
8,158,100,147,16
8,158,101,147,8
8,158,102,147,3
8,158,103,147,8
8,159,56,147,2
8,159,57,147,5
8,159,58,147,6
8,159,59,147,10
8,159,60,147,19
8,159,61,147,11
8,159,62,147,7
8,159,63,147,4
8,159,64,147,4
8,159,65,147,4
8,159,66,147,4
8,159,67,147,4
8,159,68,147,2
8,159,69,147,4
8,159,70,147,3
8,159,71,147,2
8,159,88,147,17
8,159,89,147,12
8,159,90,147,10
8,159,91,147,8
8,159,92,147,4
8,159,93,147,10
8,159,94,147,38
8,159,95,147,42
8,159,96,147,44
8,159,97,191,160
8,159,97,147,33
8,159,98,191,308
8,159,98,147,33
8,159,99,147,54
8,159,99,191,105
8,159,100,147,21
8,159,101,147,14
8,159,102,147,3
8,159,103,147,6
8,160,96,147,36
8,160,97,191,88
8,160,97,147,40
8,160,98,191,350
8,160,98,147,1
8,160,99,147,2
8,160,99,191,328
8,160,100,191,204
8,160,100,147,22
8,160,101,191,129
8,160,101,147,17
8,160,102,191,153
8,160,102,147,5
8,160,103,191,4
8,160,103,147,6
8,161,96,147,18
8,161,97,147,23
8,161,97,191,121
8,161,98,191,243
8,161,99,191,370
8,161,100,191,317
8,161,101,191,330
8,161,102,191,406
8,161,103,191,113
8,161,103,147,6
8,162,96,147,33
8,162,97,191,72
8,162,97,147,9
8,162,98,191,89
8,162,98,147,10
8,162,99,191,243
8,162,99,147,2
8,162,100,191,358
8,162,101,191,254
8,162,102,191,275
8,162,103,191,163
8,163,96,147,24
8,163,96,191,3
8,163,97,147,6
8,163,97,191,2
8,163,98,147,5
8,163,99,191,136
8,163,99,147,5
8,163,100,191,266
8,163,101,191,425
8,163,102,191,298
8,163,103,191,313
8,164,96,147,11
8,164,97,147,6
8,164,98,147,3
8,164,99,191,43
8,164,99,147,7
8,164,100,191,462
8,164,100,147,3
8,164,101,191,258
8,164,102,191,458
8,164,103,191,376
8,165,96,147,18
8,165,96,191,1
8,165,97,147,10
8,165,98,147,2
8,165,99,191,4
8,165,99,147,5
8,165,100,147,2
8,165,100,191,390
8,165,101,191,308
8,165,102,191,307
8,165,103,191,274
8,166,96,147,24
8,166,97,147,13
8,166,97,191,2
8,166,98,147,3
8,166,98,191,2
8,166,99,191,61
8,166,99,147,5
8,166,100,191,428
8,166,101,191,241
8,166,102,191,395
8,166,103,191,346
8,167,96,147,17
8,167,97,147,7
8,167,98,147,2
8,167,98,191,29
8,167,99,191,343
8,167,100,191,413
8,167,101,191,114
8,167,102,191,225
8,167,103,191,461
8,168,56,147,24
8,168,57,147,6
8,168,58,147,2
8,168,59,147,6
8,168,60,147,3
8,168,61,147,1
8,168,62,147,1
8,168,63,147,1
8,168,64,147,5
8,168,65,147,10
8,168,66,147,10
8,168,67,147,8
8,168,68,147,5
8,168,69,147,8
8,168,70,147,5
8,168,71,147,5
8,168,72,147,6
8,168,73,147,24
8,168,74,147,11
8,168,75,147,8
8,168,76,147,7
8,168,77,147,3
8,168,78,147,4
8,168,79,147,5
8,168,80,147,13
8,168,81,147,25
8,168,82,147,21
8,168,83,147,23
8,168,84,147,18
8,168,85,147,20
8,168,86,147,28
8,168,87,147,24
8,169,56,147,24
8,169,57,147,14
8,169,58,147,14
8,169,59,147,6
8,169,60,147,2
8,169,61,147,2
8,169,62,147,1
8,169,63,147,4
8,169,64,147,11
8,169,65,147,17
8,169,66,147,23
8,169,67,147,21
8,169,68,147,20
8,169,69,147,30
8,169,70,147,23
8,169,71,147,21
8,169,72,147,18
8,169,73,147,28
8,169,74,147,28
8,169,75,147,23
8,169,76,147,22
8,169,77,147,8
8,169,78,147,4
8,169,79,147,6
8,169,80,147,19
8,169,81,147,22
8,169,82,147,29
8,169,83,147,14
8,169,84,147,28
8,169,85,147,41
8,169,86,147,39
8,169,87,147,25
8,170,56,147,14
8,170,57,147,31
8,170,58,147,17
8,170,59,147,18
8,170,60,147,12
8,170,61,147,3
8,170,62,147,3
8,170,63,147,15
8,170,64,147,13
8,170,65,147,11
8,170,66,147,24
8,170,67,147,26
8,170,68,147,22
8,170,69,147,28
8,170,70,147,23
8,170,71,147,22
8,170,72,147,23
8,170,73,147,19
8,170,74,147,26
8,170,75,147,17
8,170,76,147,27
8,170,77,147,27
8,170,78,147,26
8,170,79,147,30
8,170,80,147,33
8,170,81,147,33
8,170,82,147,36
8,170,83,147,35
8,170,84,147,40
8,170,85,147,51
8,170,86,147,39
8,170,87,147,34
8,171,56,147,5
8,171,57,147,31
8,171,58,147,27
8,171,59,147,13
8,171,60,147,7
8,171,61,147,12
8,171,62,147,16
8,171,63,147,13
8,171,64,147,7
8,171,65,147,23
8,171,66,147,28
8,171,67,147,21
8,171,68,147,9
8,171,69,147,8
8,171,70,147,6
8,171,71,147,10
8,171,72,147,5
8,171,73,147,3
8,171,74,147,8
8,171,75,147,6
8,171,76,147,28
8,171,77,147,32
8,171,78,147,38
8,171,79,147,37
8,171,80,147,38
8,171,81,147,36
8,171,82,147,52
8,171,83,147,60
8,171,84,147,51
8,171,85,147,47
8,171,86,147,20
8,171,87,147,6
8,172,56,147,3
8,172,57,147,10
8,172,58,147,8
8,172,59,147,19
8,172,60,147,7
8,172,61,147,12
8,172,62,147,8
8,172,63,147,4
8,172,64,147,20
8,172,65,147,23
8,172,66,147,11
8,172,67,147,5
8,172,68,147,5
8,172,69,147,4
8,172,70,147,3
8,172,71,147,2
8,172,72,147,5
8,172,73,147,3
8,172,74,147,2
8,172,75,147,4
8,172,76,147,4
8,172,77,147,11
8,172,78,147,14
8,172,79,147,16
8,172,80,147,8
8,172,81,147,10
8,172,82,147,13
8,172,83,147,28
8,172,84,147,22
8,172,85,147,11
8,172,86,147,5
8,172,87,147,3
8,173,56,147,3
8,173,57,147,6
8,173,58,147,9
8,173,59,147,14
8,173,60,147,6
8,173,61,147,9
8,173,62,147,11
8,173,63,147,15
8,173,64,147,20
8,173,65,147,10
8,173,66,147,2
8,173,67,147,4
8,173,68,147,2
8,173,69,147,3
8,173,70,147,5
8,173,71,147,4
8,173,72,147,4
8,173,73,147,5
8,173,74,147,4
8,173,75,147,3
8,173,76,147,3
8,173,77,147,3
8,173,78,147,3
8,173,79,147,8
8,173,80,147,7
8,173,81,147,10
8,173,82,147,17
8,173,83,147,14
8,173,84,147,10
8,173,85,147,7
8,173,86,147,4
8,173,87,147,2
8,174,56,147,2
8,174,57,147,3
8,174,58,147,9
8,174,59,147,21
8,174,60,147,22
8,174,61,147,17
8,174,62,147,21
8,174,63,147,21
8,174,64,147,9
8,174,65,147,2
8,174,66,147,3
8,174,67,147,3
8,174,68,147,3
8,174,69,147,3
8,174,70,147,4
8,174,71,147,4
8,174,72,147,2
8,174,73,147,2
8,174,74,147,4
8,174,75,147,3
8,174,76,147,1
8,174,77,147,2
8,174,78,147,2
8,174,79,147,8
8,174,80,147,10
8,174,81,147,9
8,174,82,147,12
8,174,83,147,13
8,174,84,147,11
8,174,85,147,4
8,175,56,147,3
8,175,57,147,4
8,175,58,147,6
8,175,59,147,19
8,175,60,147,26
8,175,61,147,20
8,175,62,147,24
8,175,63,147,13
8,175,64,147,2
8,175,65,147,4
8,175,66,147,4
8,175,67,147,3
8,175,68,147,4
8,175,69,147,5
8,175,70,147,5
8,175,71,147,5
8,175,72,147,2
8,175,73,147,2
8,175,74,147,2
8,175,75,147,2
8,175,76,147,1
8,175,77,147,1
8,175,78,147,4
8,175,79,147,6
8,175,80,147,5
8,175,81,147,4
8,175,82,147,11
8,175,83,147,5
8,184,72,2,3
8,184,72,147,1
8,184,73,2,4
8,184,74,2,2
8,185,72,2,5
8,185,73,2,3
8,185,74,2,2
8,186,72,2,7
8,186,73,2,5
8,186,74,2,4
8,187,72,2,7
8,187,73,2,8
8,187,74,2,6
8,188,72,2,8
8,188,73,2,8
8,188,74,2,5
8,189,72,2,6
8,189,73,2,5
8,189,74,2,3
8,190,72,2,5
8,190,73,2,5
8,190,74,2,6
8,191,72,2,11
8,191,73,2,6
8,191,74,2,7
8,192,48,2,7
8,192,49,2,6
8,192,50,147,2
8,192,50,2,3
8,192,51,147,2
8,192,51,2,1
8,192,52,147,1
8,192,53,147,2
8,192,54,147,1
8,192,55,147,2
8,192,72,2,21
8,192,73,2,20
8,192,74,2,16
8,193,48,2,5
8,193,49,2,5
8,193,50,2,3
8,193,51,147,1
8,193,51,2,3
8,193,52,147,1
8,193,52,2,1
8,193,53,147,1
8,193,54,147,2
8,193,55,147,2
8,193,72,2,18
8,193,73,2,16
8,193,74,2,11
8,194,48,2,13
8,194,49,2,7
8,194,50,2,2
8,194,51,2,3
8,194,52,2,1
8,194,52,147,1
8,194,53,147,1
8,194,53,2,1
8,194,54,147,2
8,194,54,2,2
8,194,55,147,2
8,194,72,2,10
8,194,73,2,11
8,194,74,2,8
8,195,48,2,10
8,195,49,2,8
8,195,50,2,3
8,195,51,2,3
8,195,52,2,1
8,195,53,2,1
8,195,54,147,1
8,195,54,2,6
8,195,55,147,1
8,195,55,2,4
8,195,72,2,10
8,195,73,2,3
8,195,74,2,5
8,196,48,2,9
8,196,49,2,5
8,196,50,2,3
8,196,51,2,2
8,196,52,2,2
8,196,53,2,4
8,196,54,2,7
8,196,55,2,6
8,196,55,147,1
8,196,72,2,9
8,196,73,2,4
8,196,74,2,6
8,197,48,2,4
8,197,49,2,2
8,197,50,2,2
8,197,51,2,2
8,197,52,2,2
8,197,53,2,6
8,197,54,2,5
8,197,55,2,4
8,197,72,2,12
8,197,73,2,10
8,197,74,2,4
8,198,48,2,2
8,198,49,2,1
8,198,50,2,2
8,198,51,2,2
8,198,52,2,3
8,198,53,2,3
8,198,54,2,2
8,198,55,2,6
8,198,72,2,16
8,198,73,2,19
8,198,74,2,9
8,199,48,2,2
8,199,49,2,2
8,199,50,2,1
8,199,51,2,3
8,199,52,2,2
8,199,53,2,2
8,199,54,2,4
8,199,55,2,10
8,199,72,2,9
8,199,73,2,9
8,199,74,2,4
8,200,48,2,2
8,200,49,2,2
8,200,50,2,2
8,200,51,2,3
8,200,52,2,3
8,200,53,2,5
8,200,54,2,7
8,200,55,2,12
8,200,56,2,7
8,200,57,2,4
8,200,58,2,4
8,200,59,2,4
8,200,60,2,11
8,200,61,2,15
8,200,62,2,8
8,200,63,2,8
8,201,48,2,2
8,201,49,2,1
8,201,50,2,2
8,201,51,2,3
8,201,52,2,4
8,201,53,2,4
8,201,54,2,8
8,201,55,2,9
8,201,56,2,6
8,201,57,2,7
8,201,58,2,6
8,201,59,2,4
8,201,60,2,8
8,201,61,2,10
8,201,62,2,8
8,201,63,2,10
8,202,48,2,3
8,202,49,2,2
8,202,50,2,2
8,202,51,2,2
8,202,52,2,4
8,202,53,2,8
8,202,54,2,7
8,202,55,2,7
8,202,56,2,6
8,202,57,2,9
8,202,58,2,6
8,202,59,2,7
8,202,60,2,6
8,202,61,2,4
8,202,62,2,8
8,202,63,2,10
8,203,48,2,3
8,203,49,2,4
8,203,50,2,4
8,203,51,2,3
8,203,52,2,10
8,203,53,2,7
8,203,54,2,6
8,203,55,2,8
8,203,56,2,5
8,203,57,2,9
8,203,58,2,6
8,203,59,2,7
8,203,60,2,4
8,203,61,2,3
8,203,62,2,5
8,203,63,2,9
8,204,48,2,3
8,204,49,2,5
8,204,50,2,2
8,204,51,2,3
8,204,52,2,8
8,204,53,2,4
8,204,54,2,8
8,204,55,2,6
8,204,56,2,6
8,204,57,2,6
8,204,58,2,6
8,204,59,2,4
8,204,60,2,5
8,204,61,2,3
8,204,62,2,6
8,204,63,2,12
8,205,48,2,5
8,205,49,2,2
8,205,50,2,2
8,205,51,2,4
8,205,52,2,5
8,205,53,2,7
8,205,54,2,9
8,205,55,2,6
8,205,56,2,6
8,205,57,2,7
8,205,58,2,6
8,205,59,2,6
8,205,60,2,4
8,205,61,2,2
8,205,62,2,3
8,205,63,2,6
8,206,48,2,5
8,206,49,2,2
8,206,50,2,1
8,206,51,2,4
8,206,52,2,6
8,206,53,2,7
8,206,54,2,9
8,206,55,2,7
8,206,56,2,6
8,206,57,2,7
8,206,58,2,8
8,206,59,2,7
8,206,60,2,5
8,206,61,2,3
8,206,62,2,4
8,206,63,2,7
8,207,48,2,7
8,207,49,2,4
8,207,50,2,1
8,207,51,2,5
8,207,52,2,8
8,207,53,2,3
8,207,54,2,7
8,207,55,2,10
8,207,56,2,9
8,207,57,2,6
8,207,58,2,8
8,207,59,2,6
8,207,60,2,4
8,207,61,2,3
8,207,62,2,2
8,207,63,2,6
8,208,48,2,8
8,208,49,2,10
8,208,50,2,2
8,208,51,2,4
8,208,52,2,6
8,208,53,2,5
8,208,54,2,3
8,208,55,2,4
8,208,56,2,4
8,208,57,2,5
8,208,58,2,11
8,208,59,2,5
8,208,60,2,2
8,208,61,2,2
8,208,62,2,2
8,208,63,2,3
8,209,48,2,8
8,209,49,2,10
8,209,50,2,1
8,209,51,2,3
8,209,52,2,4
8,209,53,2,7
8,209,54,2,7
8,209,55,2,4
8,209,56,2,3
8,209,57,2,4
8,209,58,2,8
8,209,59,2,10
8,209,60,2,2
8,209,61,2,3
8,209,62,2,2
8,209,63,2,1
8,209,143,5,122
8,209,143,11,9
8,210,48,2,2
8,210,49,2,5
8,210,50,2,2
8,210,51,2,3
8,210,52,2,3
8,210,53,2,4
8,210,54,2,10
8,210,55,2,12
8,210,56,2,4
8,210,57,2,1
8,210,58,2,2
8,210,59,2,1
8,210,60,2,2
8,210,61,2,2
8,210,62,2,2
8,210,63,2,2
8,210,142,5,60
8,210,142,11,12
8,210,143,5,624
8,210,143,11,29
8,211,48,2,2
8,211,49,2,4
8,211,50,2,3
8,211,51,2,2
8,211,52,2,3
8,211,53,2,4
8,211,54,2,7
8,211,55,2,10
8,211,56,2,3
8,211,57,2,2
8,211,58,2,1
8,211,59,2,1
8,211,60,2,2
8,211,61,2,2
8,211,62,2,3
8,211,63,2,5
8,211,142,5,80
8,211,142,11,21
8,211,143,5,1072
8,211,143,11,11
8,212,48,2,1
8,212,49,2,4
8,212,50,2,9
8,212,51,2,2
8,212,52,2,3
8,212,53,2,4
8,212,54,2,4
8,212,55,2,10
8,212,56,2,4
8,212,57,2,3
8,212,58,2,3
8,212,59,2,3
8,212,60,2,4
8,212,61,2,2
8,212,62,2,2
8,212,63,2,3
8,212,142,11,5
8,212,142,5,295
8,212,143,5,1941
8,213,48,2,1
8,213,49,2,1
8,213,50,2,14
8,213,51,2,3
8,213,52,2,4
8,213,53,2,4
8,213,54,2,4
8,213,55,2,8
8,213,56,2,10
8,213,57,2,7
8,213,58,2,5
8,213,59,2,5
8,213,60,2,6
8,213,61,2,3
8,213,62,2,3
8,213,63,2,4
8,213,142,5,843
8,213,142,11,2
8,213,143,5,1634
8,214,48,2,1
8,214,49,2,1
8,214,50,2,12
8,214,51,2,4
8,214,52,2,4
8,214,53,2,6
8,214,54,2,8
8,214,55,2,12
8,214,56,2,14
8,214,57,2,9
8,214,58,2,7
8,214,59,2,5
8,214,60,2,4
8,214,61,2,2
8,214,62,2,8
8,214,63,2,4
8,214,140,5,40
8,214,140,11,2
8,214,141,5,200
8,214,141,11,1
8,214,142,5,653
8,214,142,11,1
8,214,143,5,1124
8,215,48,2,3
8,215,49,2,2
8,215,50,2,5
8,215,51,2,6
8,215,52,2,4
8,215,53,2,11
8,215,54,2,7
8,215,55,2,11
